station_name,show_type,show_kind_name,show_description,show_id,show_title,show_date,show_since,show_till,relation_type,show_duration_minutes,moderators 
Plus,NIGHT,Zpravodajství,Aktuální události doma i ve světě,18602943,Zprávy,2023-04-02,00:00:00,00:10:00,premiéra,10,
Plus,NIGHT,Publicistika,"Výběr z komentářů, analýz a reportáží zahraničních médií",18602944,Svět ve 20 minutách,2023-04-02,00:10:00,00:34:00,repríza,24,
Plus,NIGHT,Publicistika,"Už po 18. se udílely anticeny Big Brother Awards CZ. Kdo cenu dostal a proč? A jakých pokroků jsme za uplynulý rok v ochraně soukromí dosáhli? Odpovídá Jan Vobořil z pořádající organizace Iuridicum Remedium. Komentuje redaktor Deníku N Petr Koubský, moderuje David Slížek.",18602945,Online Plus,2023-04-02,00:34:00,01:00:00,repríza,26,
Plus,NIGHT,Zpravodajství,Aktuální události doma i ve světě,18602946,Zprávy,2023-04-02,01:00:00,01:05:00,premiéra,5,
Plus,NIGHT,Publicistika,"V roce 2022 zasahovalo na území Česka 24 vlčích teritorií, o dvě víc, než rok před tím.  Nejčastěji se k nám dostávají vlci ze středoevropské nížinné populace, jejíž centrum je v západním Polsku a v Německu. Na Moravu a do Slezska vlci přicházejí ze slovenských a polských Karpat. Nejméně v polovině teritorií se vlkům narodila mláďata. Nové oblasti výskytu vlků dobrovolníci z Hnutí Duha Šelmy zjistili v Českém lese a Orlických horách. Na Broumovsku a v Lužických horách pátrala po vlcích Markéta Ševčíková.",18602947,Natura,2023-04-02,01:05:00,01:30:00,repríza,25,
Plus,NIGHT,Zpravodajství,,18602948,Zprávy v půl,2023-04-02,01:30:00,01:33:00,premiéra,3,
Plus,NIGHT,Publicistika,"Nechybělo mnoho a z Bedřicha Hrozného mohl být evangelický farář. Na Vídeňskou univerzitu původně odešel studovat teologii. Už po prvním semestru ale přešel kvůli zaměření na filozofickou fakultu, aby se věnoval filologii. Od dětství vynikal v jazycích. Navíc na gymnáziu v Kolíně se díky jednomu z profesorů setkal s orientalistikou. Vysokoškolské studium indoevropských jazyků tak nebylo překvapením. Pořad připravila Kateřina Havlíková.",18602949,Historie Plus,2023-04-02,01:33:00,02:00:00,repríza,27,
Plus,NIGHT,Zpravodajství,Aktuální události doma i ve světě,18602950,Zprávy,2023-04-02,02:00:00,02:05:00,premiéra,5,
Plus,NIGHT,Publicistika,Je etické v politickém marketingu využívat šíření strachu? A je vůbec možné nepodléhat proklamacím kampaní? Odborník na politickou komunikaci - proděkan University v Lesteru profesor Paul Baines - je hostem Lenky Pištěkové ve Studiu Leonardo.,18602951,Studio Leonardo,2023-04-02,02:05:00,02:30:00,repríza,25,
Plus,NIGHT,Zpravodajství,,18602952,Zprávy v půl,2023-04-02,02:30:00,02:33:00,premiéra,3,
Plus,NIGHT,Publicistika,Andrej Babiš na tribuně demonstrace. Zákon o snížení valorizace důchodů. Jižní Korea a Tchaj-wan. Kyjevsko-Pečorská lavra. Strana Smer bývalého slovenského premiéra Roberta Fica. Obžaloba Donalda Trumpa. Moderuje Petr Hartman.,18602953,Názory a argumenty,2023-04-02,02:33:00,03:00:00,repríza,27,Petr Hartman
Plus,NIGHT,Zpravodajství,Aktuální události doma i ve světě,18602954,Zprávy,2023-04-02,03:00:00,03:05:00,premiéra,5,
Plus,NIGHT,Publicistika,"Magazín Mezi námi připomene výročí atentátu na srbského premiéra Zorana Džindžiče. Představí ukrajinskou učitelku, která v Česku pomáhá dětem uprchlíků. A zavede vás na divadelní hru o životě vietnamské a české společnosti. Připravila a slovem provází Tajana Mančalová.",18602955,Mezi námi,2023-04-02,03:05:00,03:30:00,repríza,25,
Plus,NIGHT,Zpravodajství,,18602956,Zprávy v půl,2023-04-02,03:30:00,03:33:00,premiéra,3,
Plus,NIGHT,Publicistika,"Týdeník Kultura Plus vás provede výstavou Josefa Mánesa, která tento týden začala ve Valdštejnské jízdárně v Praze. Představí ale také přehled divadelních premiér, nebo reportáž z nově opravené Astronomické věže. Připravila Michaela Vetešková.",18602957,Kultura Plus,2023-04-02,03:33:00,04:00:00,repríza,27,
Plus,NIGHT,Zpravodajství,Aktuální události doma i ve světě,18602958,Zprávy,2023-04-02,04:00:00,04:05:00,premiéra,5,
Plus,NIGHT,Publicistika,"Více než čtyřicet let studené války vysílala z Mnichova rozhlasová stanice Svobodná Evropa, aby informovala miliony posluchačů za železnou oponou o událostech ve světě. Příběhy redaktorů Svobodné Evropy jsou dnes už často zapomenuté. Patří k nim i Olga Kopecká Valeská, která byla poslední ředitelkou českého vysílání Svobodné Evropy. V pořadu Téma Plus ji připomene publicista Pavel Hlavatý.",18602959,Téma Plus,2023-04-02,04:05:00,05:00:00,repríza,55,
Plus,NIGHT,Zpravodajství,Aktuální události doma i ve světě,18602961,Zprávy,2023-04-02,05:00:00,05:05:00,premiéra,5,
Plus,NIGHT,Publicistika,"Martin Dorazín se po měsíci vrací na Ukrajinu. Je leden roku 2023. Mír je stále v nedohlednu. Dnipro se naopak vyrovnává s nejtragičtějším útokem od začátku invaze. Ve velkém obytném domě zemřou desítky lidí. S přibývajícími poplachy rostou i obavy, co Moskva chystá na první výročí války. Podcastem Rok ve válce provází Jan Pokorný.",18602962,Rok ve válce,2023-04-02,05:05:00,05:33:00,repríza,28,
Plus,NIGHT,Publicistika,Andrej Babiš na tribuně demonstrace. Zákon o snížení valorizace důchodů. Jižní Korea a Tchaj-wan. Kyjevsko-Pečorská lavra. Strana Smer bývalého slovenského premiéra Roberta Fica. Obžaloba Donalda Trumpa. Moderuje Petr Hartman.,18602963,Názory a argumenty,2023-04-02,05:33:00,06:00:00,repríza,27,Petr Hartman
Plus,MORNING,Zpravodajství,Aktuální události doma i ve světě,18602965,Zprávy,2023-04-02,06:00:00,06:05:58,premiéra,6,
Plus,MORNING,Publicistika,"V roce 2022 zasahovalo na území Česka 24 vlčích teritorií, o dvě víc, než rok před tím.  Nejčastěji se k nám dostávají vlci ze středoevropské nížinné populace, jejíž centrum je v západním Polsku a v Německu. Na Moravu a do Slezska vlci přicházejí ze slovenských a polských Karpat. Nejméně v polovině teritorií se vlkům narodila mláďata. Nové oblasti výskytu vlků dobrovolníci z Hnutí Duha Šelmy zjistili v Českém lese a Orlických horách. Na Broumovsku a v Lužických horách pátrala po vlcích Markéta Ševčíková.",18602966,Natura,2023-04-02,06:05:00,06:30:00,repríza,25,
Plus,MORNING,Zpravodajství,,18602967,Zprávy v půl,2023-04-02,06:30:00,06:34:30,premiéra,5,
Plus,MORNING,Publicistika,"Česká národní banka na svém zasedání naznačila, že by mohla přehodnotit svou dlouhodobou strategii stabilizace úrokových sazeb, protože v Česku rostou mzdy až příliš rychle. Jak je reálné, že po roce boje za stabilizaci sazeb je zvýší? A hrozí nám ona mzdově inflační spirála? Václav Pešička se zeptá hlavního ekonoma České spořitelny Davida Navrátila.",18602968,Řečí peněz,2023-04-02,06:34:00,07:00:00,repríza,26,Václav Pešička
Plus,MORNING,Zpravodajství,Aktuální události doma i ve světě,18602969,Zprávy,2023-04-02,07:00:00,07:05:30,premiéra,6,
Plus,MORNING,Publicistika,"Už po 18. se udílely anticeny Big Brother Awards CZ. Kdo cenu dostal a proč? A jakých pokroků jsme za uplynulý rok v ochraně soukromí dosáhli? Odpovídá Jan Vobořil z pořádající organizace Iuridicum Remedium. Komentuje redaktor Deníku N Petr Koubský, moderuje David Slížek.",18602970,Online Plus,2023-04-02,07:07:00,07:30:00,repríza,23,
Plus,MORNING,Zpravodajství,,18602971,Zprávy v půl,2023-04-02,07:30:00,07:32:11,premiéra,3,
Plus,MORNING,Publicistika - Dokument/Feature,"Anarchisté - tak se jmenuje dnešní díl cyklu Stopy, fakta, tajemství. Popisuje setkání dvou spisovatelů, dobrovolníků  ve vřavě španělské občanské války. Brita George Orwella a Čecha Ilji Barta. První se později stal světoznámým autorem románů, které popisují nelidské praktiky totalitních režimů. Druhý, významný československý levicový spisovatel, překladatel a básník, je dnes prakticky zapomenutý. Vypráví Stanislav Motl.",18602972,"Stopy, fakta, tajemství...",2023-04-02,07:33:00,08:00:00,repríza,27,
Plus,MORNING,Zpravodajství,Aktuální události doma i ve světě,18602973,Zprávy,2023-04-02,08:00:00,08:05:54,premiéra,6,
Plus,MORNING,Publicistika,"Dnešní Vertikála si všimne, že po devíti letech působení ve funkci člena Papežské komise pro ochranu nezletilých rezignoval jezuita Hans Zollner. Mniši přes výzvu úřadů odmítají opustit kyjevský klášter. S Květnou nedělí a blížícími se Velikonocemi mají farníci ve Žďáru nad Sázavou napilno. Po tříleté přestávce znovu postavili kulisy pro velkou pašijovou hru. Moderuje Naděžda Hávová.",18602974,Vertikála,2023-04-02,08:05:00,08:30:00,premiéra,25,
Plus,MORNING,Zpravodajství,,18602975,Zprávy v půl,2023-04-02,08:30:00,08:33:26,premiéra,4,
Plus,MORNING,Publicistika,"Když zpravodajská televize TVN24 zveřejnila reportáž o tom, že arcibiskup Karol Wojtyla - později Jan Pavel II. - kryl případy zneužívání dětí kněžími své diecéze, ve společnosti to způsobilo pozdvižení. Jan Pavel II. je totiž v katolickém Polsku národní ikonou. Navíc byl v roce 2014 prohlášen za svatého. Přišel čas znovu napsat jeho životopis? Anebo jde o politický boj a útok na papeže Poláka? A kde se v té debatě ztrácejí přeživší? Religionisty Davida Václavíka a historika Jaroslava Šebka se bude ptát Lucie Vopálenská.  ",18602976,Vertikála,2023-04-02,08:34:00,09:00:00,premiéra,26,Lucie Vopálenská
Plus,MORNING,Zpravodajství,Aktuální události doma i ve světě,18602977,Zprávy,2023-04-02,09:00:00,09:06:07,premiéra,7,
Plus,MORNING,Publicistika,Výběr událostí posledních sedmi dnů připravila Lenka Jansová.,18602978,Týden Plus,2023-04-02,09:05:00,09:30:00,repríza,25,Lenka Jansová
Plus,MORNING,Zpravodajství,,18602979,Zprávy v půl,2023-04-02,09:30:00,09:33:50,premiéra,4,
Plus,MORNING,Publicistika,"Nechybělo mnoho a z Bedřicha Hrozného mohl být evangelický farář. Na Vídeňskou univerzitu původně odešel studovat teologii. Už po prvním semestru ale přešel kvůli zaměření na filozofickou fakultu, aby se věnoval filologii. Od dětství vynikal v jazycích. Navíc na gymnáziu v Kolíně se díky jednomu z profesorů setkal s orientalistikou. Vysokoškolské studium indoevropských jazyků tak nebylo překvapením. Pořad připravila Kateřina Havlíková.",18602980,Historie Plus,2023-04-02,09:33:00,10:00:00,repríza,27,
Plus,NOON,Zpravodajství,Aktuální události doma i ve světě,18602981,Zprávy,2023-04-02,10:00:00,10:06:02,premiéra,7,
Plus,NOON,Publicistika,"Co přinesl vědecký projekt Víra a přesvědčení nevěřících, placený Templetonovou nadací? Podle religionistů a sociologů náboženství počty nevěřících ve světě stoupají. Z jakých důvodů? A jaké rozdíly zaznamenávají výzkumníci u nás v Česku napříč generacemi? I na to se bude profesora a katolického duchovního Tomáše Halíka ptát Lucie Vopálenská.",18602982,Leonardo Plus,2023-04-02,10:07:00,10:30:00,premiéra,23,Lucie Vopálenská
Plus,NOON,Zpravodajství,,18602983,Zprávy v půl,2023-04-02,10:30:00,10:33:32,premiéra,4,
Plus,NOON,Publicistika,"Co přinesl vědecký projekt Víra a přesvědčení nevěřících, placený Templetonovou nadací? Podle religionistů a sociologů náboženství počty nevěřících ve světě stoupají. Z jakých důvodů? A jaké rozdíly zaznamenávají výzkumníci u nás v Česku napříč generacemi? I na to se bude profesora a katolického duchovního Tomáše Halíka ptát Lucie Vopálenská.",18648586,Leonardo Plus,2023-04-02,10:33:32,11:00:00,premiéra,27,Lucie Vopálenská
Plus,NOON,Zpravodajství,Aktuální události doma i ve světě,18602984,Zprávy,2023-04-02,11:00:00,11:05:37,premiéra,6,
Plus,NOON,Publicistika,"Více než čtyřicet let studené války vysílala z Mnichova rozhlasová stanice Svobodná Evropa, aby informovala miliony posluchačů za železnou oponou o událostech ve světě. Příběhy redaktorů Svobodné Evropy jsou dnes už často zapomenuté. Patří k nim i Olga Kopecká Valeská, která byla poslední ředitelkou českého vysílání Svobodné Evropy. V pořadu Téma Plus ji připomene publicista Pavel Hlavatý.",18602985,Téma Plus,2023-04-02,11:07:00,12:00:00,repríza,53,
Plus,AFTERNOON,Zpravodajství,Zpravodajský souhrn,18602988,Hlavní zprávy,2023-04-02,12:00:00,12:10:00,premiéra,10,
Plus,AFTERNOON,Zpravodajství,Události dne v rozhovorech s aktéry a komentátory,18602989,"Hlavní zprávy - rozhovory, komentáře",2023-04-02,12:10:00,12:30:00,premiéra,20,
Plus,AFTERNOON,Zpravodajství,,18602990,Zprávy v půl,2023-04-02,12:30:00,12:33:30,premiéra,4,
Plus,AFTERNOON,Publicistika,Den pohledem renomovaných komentátorů. Moderuje Jan Bednář.,18602991,Názory a argumenty,2023-04-02,12:34:00,13:00:00,premiéra,26,Jan Bednář
Plus,AFTERNOON,Zpravodajství,Aktuální události doma i ve světě,18602992,Zprávy,2023-04-02,13:00:00,13:05:30,premiéra,6,
Plus,AFTERNOON,Publicistika,"Výběr z komentářů, analýz a reportáží zahraničních médií",18602993,Svět ve 20 minutách,2023-04-02,13:05:00,13:30:00,premiéra,25,
Plus,AFTERNOON,Zpravodajství,,18602994,Zprávy v půl,2023-04-02,13:30:00,13:33:36,premiéra,4,
Plus,AFTERNOON,Publicistika,"Cesta, která trvala několik dní teď zabere jen několik hodin. Vnitrozemský Laos před dvěma lety otevřel moderní železniční trať spojující zemi s Čínou. Nesporný pokrok a šance pro další rozvoj má ale jeden velký háček, stavba vznikla na dluh za čínské peníze. A vydává tak chudý Laos napospas Pekingu. Jak funguje takzvaná dluhová past, o tom je dnešní díl pořadu Za obzorem, který připravil David Jakš.",18602995,Za obzorem,2023-04-02,13:33:00,14:00:00,premiéra,27,
Plus,AFTERNOON,Zpravodajství,Aktuální události doma i ve světě,18602996,Zprávy,2023-04-02,14:00:00,14:05:30,premiéra,6,
Plus,AFTERNOON,Publicistika,"V Reportážích zahraničních zpravodajů se dozvíte, jak chutná pivo s příchutí vlčího máku v pivotéce v Bretani, jaká je nejdůležitější výbava kajícníka při velikonočním procesí ve Španělsku nebo kde mají nejlepší falafel na světě a proč. Pořadem provází Lubica Bergmanová.",18602997,Reportáže zahraničních zpravodajů,2023-04-02,14:05:00,14:30:00,premiéra,25,
Plus,AFTERNOON,Zpravodajství,,18602998,Zprávy v půl,2023-04-02,14:30:03,14:33:30,premiéra,4,
Plus,AFTERNOON,Publicistika,"Byl tvrdý jako skála. Nejen na své pacienty, ale především sám k sobě. Psychiatr Jaroslav Skála založil první alkoholní oddělení u nás. První záchytná stanice byla objevem pro celý svět. Dokument natočila Magdalena Šorelová.",18602999,Dokument,2023-04-02,14:34:00,15:00:00,repríza,26,
Plus,AFTERNOON,Zpravodajství,Aktuální události doma i ve světě,18603000,Zprávy,2023-04-02,15:00:00,15:07:00,premiéra,7,
Plus,AFTERNOON,Publicistika,"V Bulharsku se dnes konají předčasné parlamentní volby. Probereme, čím jsou důležité pro Evropskou unii a i pro Ukrajinu. Moravskoslezský kraj přispěje i letos chovatelům ovcí v Beskydech na opatření proti vlkům, kterých přibývá. Jaká je situace na Liberecku a Zlínsku poví naše reportérky. Pařížané dnes v referendu rozhodnou o tom, zda v tamních ulicích zůstanou elektrické koloběžky. Stále více přestupků s jezdci řeší strážníci i ve velkých českých městech. Pivovary se obvykle do politiky nepouštějí. Jeden finský si tím ale získal velkou popularitu. Ministryni obrany Janě Černochové by nevadilo, kdyby mír na Ukrajině zprostředkovala Čína. V pořadu České televize také zdůraznila, že Česko neplánuje umístit na svém území jaderné zbraně. Belgická komise pro biotiku doporučuje, aby sedmadvacítka uzákonila zákaz obchodu s lidskými ostatky. Muzea v Belgii by pak měla vrátit ty , která dovezla v koloniálním období. Skupina českých senátorů by chtěla zajistit ústavní právo na tzv. život off-line. Má návrh šanci projít? Povíme Vám, proč je japonský ministr zahraničí na návštěvě v Číně. Ve Výroku týdne probereme postoj pětibojaře Davida Svobody, který nesouhlasí se zákazem účasti ruských a běloruských sportovců na olympiádě. Od jeho slov pronesených v České televizi se distancovalo ministerstvo obrany. Moderuje Lucie Vopálenská.",18603001,Odpolední Plus,2023-04-02,15:07:00,16:00:00,premiéra,53,Lucie Vopálenská
